symbol,exchange,quoteType,rank,fundop_annual_report_expense_ratio,fundop_annual_holdings_turnover,fundop_total_net_assets,market,etf_type,info_market,info_region,info_currency,info_netExpenseRatio,info_totalAssets,info_netAssets,info_fundInceptionDate,info_fundFamily,info_legalType,info_category,info_averageDailyVolume3Month,info_averageVolume,info_threeYearAverageReturn,info_fiveYearAverageReturn,info_ytdReturn,info_fiftyTwoWeekChangePercent
UPRO,PCX,etf,20212.0,0.0089,0.05,460546.28,US,index,us_market,US,USD,0.89,4704175104.0,4704175100.0,1245715200.0,ProShares,Exchange Traded Fund,Trading--Leveraged Equity,5199172.0,5199172.0,0.4455298,0.24723071,32.04492,20.627522
SDS,PCX,etf,20161.0,0.0091,0.0,0.0,US,index,us_market,US,USD,0.91,360392192.0,360392192.0,1152576000.0,ProShares,Exchange Traded Fund,Trading--Inverse Equity,3867267.0,3867267.0,-0.26119748,-0.2293253,-26.84515,-26.360195
SPXL,PCX,etf,20130.0,0.0087,0.71,458835.28,US,index,us_market,US,USD,0.87,5822414336.0,5822414300.0,1225843200.0,Direxion Funds,Exchange Traded Fund,Trading--Leveraged Equity,3133221.0,3133221.0,0.4472799,0.2504825,32.07247,20.847178
SSO,PCX,etf,20053.0,0.0087,0.04,460550.75,US,index,us_market,US,USD,0.87,7554072576.0,7554072600.0,1150675200.0,ProShares,Exchange Traded Fund,Trading--Leveraged Equity,4427809.0,4427809.0,0.3275116,0.20537901,26.23288,18.599915
SPXS,PCX,etf,20041.0,0.010199999,0.0,0.0,US,commodity,us_market,US,USD,1.02,362653248.0,362653248.0,1225843200.0,Direxion Funds,Exchange Traded Fund,Trading--Inverse Equity,8106127.0,8106127.0,-0.39235592,-0.3569976,-41.54051,-38.546406
SPXU,PCX,etf,20029.0,0.009,0.0,0.0,US,index,us_market,US,USD,0.9,419582624.0,419582624.0,1245715200.0,ProShares,Exchange Traded Fund,Trading--Inverse Equity,6873047.0,6873047.0,-0.3984088,-0.3599611,-41.82232,-39.985348
SPHD,PCX,etf,20021.0,0.003,0.49,44047.7,US,index,us_market,US,USD,0.3,3055512576.0,3055512580.0,1350518400.0,Invesco,Exchange Traded Fund,Large Value,931960.0,931960.0,0.0774738,0.096984,3.35765,3.2991767
CHPY,PCX,etf,20020.0,0.010299999,0.0,242781.62,US,sector,us_market,US,USD,1.03,166356560.0,166356560.0,1743552000.0,YieldMax ETFs,Exchange Traded Fund,Derivative Income,169098.0,169098.0,,,0.1059592,42.74397
MDY,PCX,etf,20020.0,0.0023999999,0.1577,9913.01,US,index,us_market,US,USD,0.24,24168355840.0,24168355800.0,799545600.0,State Street Investment Management,Exchange Traded Fund,Mid-Cap Blend,987422.0,987422.0,0.1002643,0.0888308,7.19848,7.6860785
LABD,PCX,etf,20018.0,0.0107,0.0,0.0,US,commodity,us_market,US,USD,1.07,75967448.0,75967448.0,1432771200.0,Direxion Funds,Exchange Traded Fund,Trading--Inverse Equity,2763156.0,2763156.0,-0.464988,-0.3387745,-70.03485,-72.03125
OEF,PCX,etf,20017.0,0.002,0.04,1019836.56,US,index,us_market,US,USD,0.2,29173192704.0,29173192700.0,972259200.0,iShares,Exchange Traded Fund,Large Blend,504734.0,504734.0,0.24015619,0.1552832,19.89306,14.630281
SPHQ,PCX,etf,20017.0,0.0015,0.0,171933.92,US,index,us_market,US,USD,0.15,15177267200.0,15177267200.0,1133827200.0,Invesco,Exchange Traded Fund,Large Blend,1505647.0,1505647.0,0.2033481,0.145525,13.22819,11.152208
ITOT,PCX,etf,20016.0,0.00029999999,0.03,289127.72,US,index,us_market,US,USD,0.03,80097615872.0,80097616000.0,1074556800.0,iShares,Exchange Traded Fund,Large Blend,3554386.0,3554386.0,0.1939751,0.1269392,17.02056,12.310802
IJS,PCX,etf,20016.0,0.0018000001,0.52,2663.41,US,index,us_market,US,USD,0.18,6717427200.0,6717427200.0,964396800.0,iShares,Exchange Traded Fund,Small Value,295262.0,295262.0,0.068047,0.085748196,6.55421,13.237297
XHB,PCX,etf,20015.0,0.0034999999,0.2,14153.23,US,sector,us_market,US,USD,0.35,1611315200.0,1611315200.0,1138665600.0,State Street Investment Management,Exchange Traded Fund,Consumer Cyclical,2154998.0,2154998.0,0.1704056,0.13475971,-0.71333,7.252443
XLG,PCX,etf,20012.0,0.002,0.0,1422102.4,US,index,us_market,US,USD,0.2,11694263296.0,11694263300.0,1115164800.0,Invesco,Exchange Traded Fund,Large Blend,3782580.0,3782580.0,0.2566883,0.1607513,19.53055,13.568914
IVE,PCX,etf,20011.0,0.0018000001,0.32,164977.31,US,index,us_market,US,USD,0.18,47968677888.0,47968678000.0,958953600.0,iShares,Exchange Traded Fund,Large Value,1325649.0,1325649.0,0.1376722,0.1324701,13.00308,12.626755
XSD,PCX,etf,20010.0,0.0034999999,0.28,18971.64,US,sector,us_market,US,USD,0.35,1591430272.0,1591430270.0,1138665600.0,State Street Investment Management,Exchange Traded Fund,Technology,43449.0,43449.0,0.1926564,0.1394333,29.72773,40.306973
SPYU,PCX,etf,20009.0,0.0,0.0,0.0,US,index,us_market,US,USD,0.0,438797856.0,438797856.0,1701648000.0,Bank of Montreal,Exchange Traded Fund,Trading--Leveraged Equity,655240.0,655240.0,,,17.62183,8.1585045
KBE,PCX,etf,20009.0,0.0034999999,0.22,7523.52,US,sector,us_market,US,USD,0.35,1302013184.0,1302013180.0,1131408000.0,State Street Investment Management,Exchange Traded Fund,Financial,1738303.0,1738303.0,0.1213974,0.1080738,12.33352,10.614157
XRT,PCX,etf,20008.0,0.0034999999,0.51,7621.62,US,sector,us_market,US,USD,0.35,481895040.0,481895040.0,1150675200.0,State Street Investment Management,Exchange Traded Fund,Consumer Cyclical,4932872.0,4932872.0,0.0761306,0.0420218,8.02697,11.683119
XAR,PCX,etf,20006.0,0.0034999999,0.35,23620.52,US,sector,us_market,US,USD,0.35,4692685312.0,4692685300.0,1317168000.0,State Street Investment Management,Exchange Traded Fund,Industrials,221845.0,221845.0,0.3354981,0.1914687,46.20133,52.7946
SPGP,PCX,etf,20006.0,0.0036000002,0.0,63326.17,US,index,us_market,US,USD,0.36,2437855488.0,2437855490.0,1308182400.0,Invesco,Exchange Traded Fund,Large Value,93852.0,93852.0,0.093002595,0.1037074,9.799,6.749034
SH,PCX,etf,20006.0,0.0089,0.0,0.0,US,index,us_market,US,USD,0.89,897827072.0,897827070.0,1150675200.0,ProShares,Exchange Traded Fund,Trading--Inverse Equity,6880160.0,6880160.0,-0.113223106,-0.0987155,-11.37463,-12.621361
PLTZ,NGM,etf,20006.0,0.0128999995,0.0,0.0,US,equity,us_market,US,USD,1.29,69375208.0,69375208.0,1749081600.0,Defiance ETFs LLC,Exchange Traded Fund,Trading--Inverse Equity,3380900.0,3380900.0,,,0.1976603,-57.35421
DWX,PCX,etf,20005.0,0.0045,0.7,15416.41,US,index,us_market,US,USD,0.45,497610560.0,497610560.0,1202774400.0,State Street Investment Management,Exchange Traded Fund,Foreign Large Value,31827.0,31827.0,0.149856,0.091320895,30.91281,29.230345
SPRE,PCX,etf,20005.0,0.005,0.46,27503.21,US,sector,us_market,US,USD,0.5,181972224.0,181972224.0,1609200000.0,SP Funds,Exchange Traded Fund,Real Estate,58141.0,58141.0,0.0199694,0.0344094,3.14325,-2.7051985
TSPX.TO,TOR,etf,20005.0,0.0,0.0,0.0,Canada,equity,ca_market,US,CAD,,4036470.0,4036470.0,1750032000.0,Global X Investments Canada Inc.,Exchange Traded Fund,,21649.0,21649.0,,,0.043752298,39.979553
ROKT,PCX,etf,20005.0,0.0045,0.21,15262.29,US,index,us_market,US,USD,0.45,40800560.0,40800560.0,1539907200.0,State Street Investment Management,Exchange Traded Fund,Industrials,10890.0,10890.0,0.3469407,0.2152062,50.4098,75.66868
SPSM,PCX,etf,20004.0,0.00029999999,0.21,3270.33,US,index,us_market,US,USD,0.03,13081445376.0,13081445400.0,1373241600.0,State Street Investment Management,Exchange Traded Fund,Small Blend,2362855.0,2362855.0,0.0792694,0.0687289,5.99583,7.8998446
XPH,PCX,etf,20004.0,0.0034999999,0.45,3720.4,US,sector,us_market,US,USD,0.35,229976416.0,229976416.0,1150675200.0,State Street Investment Management,Exchange Traded Fund,Health,88719.0,88719.0,0.1063566,0.0254293,31.6106,25.463783
SIMS,PCX,etf,20004.0,0.0045,0.25,8388.06,US,index,us_market,US,USD,0.45,7968060.0,7968060.0,1513555200.0,State Street Investment Management,Exchange Traded Fund,Infrastructure,1570.0,1570.0,0.070900895,0.0122024,23.55583,30.09609
EWX,PCX,etf,20004.0,0.0064999997,0.25,955.01,US,index,us_market,US,USD,0.65,740886144.0,740886140.0,1210550400.0,State Street Investment Management,Exchange Traded Fund,Diversified Emerging Mkts,28242.0,28242.0,0.1270178,0.08081391,14.71658,17.081547
XPAY,PCX,etf,20004.0,0.0049,0.0,459487.72,US,index,us_market,US,USD,0.49,77180320.0,77180320.0,1730246400.0,Roundhill Investments,Exchange Traded Fund,Equity Hedged,57921.0,57921.0,,,16.71009,-7.7875195
XSP.TO,TOR,etf,20003.0,0.0,0.3024,629883.06,Canada,equity,ca_market,US,CAD,,13706240000.0,13706240000.0,990662400.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,221756.0,221756.0,0.1840988,0.12814221,15.59045,10.93998
IUSV,NGM,etf,20003.0,0.0004,0.31,139929.16,US,index,us_market,US,USD,0.04,24431181824.0,24431181800.0,964396800.0,iShares,Exchange Traded Fund,Large Value,1051150.0,1051150.0,0.1361331,0.13277039,12.83657,12.406837
PBP,BTS,etf,20003.0,0.0029,0.0,460577.9,US,index,us_market,US,USD,0.29,330355392.0,330355392.0,1198108800.0,Invesco,Exchange Traded Fund,Derivative Income,59455.0,59455.0,0.1197939,0.086535,9.78283,-4.8811016
ZMID.TO,TOR,etf,20003.0,0.0,0.2748,13775.91,Canada,index,ca_market,US,CAD,,,,1580169600.0,BMO Asset Management Inc,Exchange Traded Fund,,1146.0,1146.0,0.1072266,0.103506096,2.27636,0.7446766
RSPR,PCX,etf,20003.0,0.004,0.0,25770.2,US,sector,us_market,US,USD,0.4,104358160.0,104358160.0,1439424000.0,Invesco,Exchange Traded Fund,Real Estate,17231.0,17231.0,0.0242169,0.054924797,-2.03704,-5.780411
ESG.TO,TOR,etf,20003.0,0.0,1.2957001,764164.5,Canada,index,ca_market,US,CAD,,614792704.0,614792700.0,1583366400.0,Invesco Canada Ltd,Exchange Traded Fund,,2775.0,2775.0,0.21213141,0.1615736,12.67077,8.934462
XMMO,PCX,etf,20003.0,0.0034999999,0.0,13142.32,US,index,us_market,US,USD,0.35,5095039488.0,5095039500.0,1109808000.0,Invesco,Exchange Traded Fund,Mid-Cap Blend,260232.0,260232.0,0.2260644,0.1216165,12.97619,7.3530555
CPSL,BTS,etf,20003.0,0.007900001,0.18,0.0,US,index,us_market,US,USD,0.79,93203136.0,93203136.0,1725840000.0,Calamos,Exchange Traded Fund,Defined Outcome,25728.0,25728.0,,,6.49706,6.007898
EQWL,PCX,etf,20003.0,0.0025,0.0,226132.31,US,index,us_market,US,USD,0.25,1994695040.0,1994695040.0,1164931200.0,Invesco,Exchange Traded Fund,Large Value,110514.0,110514.0,0.1699105,0.1378013,17.66952,14.162361
VIOO,PCX,etf,20003.0,0.0007,0.22,3269.87,US,index,us_market,US,USD,0.07,4852777984.0,4852778000.0,1283817600.0,Vanguard,Exchange Traded Fund,Small Blend,104495.0,104495.0,0.078767,0.0679755,5.98744,9.136641
ZSML-F.TO,TOR,etf,20003.0,0.0,0.0,4564.65,Canada,index,ca_market,US,CAD,,11591811.0,11591811.0,1580169600.0,BMO Asset Management Inc,Exchange Traded Fund,,34.0,34.0,0.0777812,0.0518056,3.73874,5.4142833
XCD.TO,TOR,etf,20003.0,0.0,0.0915,218373.62,Canada,sector,ca_market,US,CAD,,58295132.0,58295132.0,1364256000.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,2026.0,2026.0,0.12738751,0.0675709,9.26725,-2.7944744
XSW,PCX,etf,20003.0,0.0034999999,0.51,6967.27,US,sector,us_market,US,USD,0.35,443705536.0,443705536.0,1317168000.0,State Street Investment Management,Exchange Traded Fund,Technology,29598.0,29598.0,0.0717522,-0.0040801,-0.90806,-20.934725
IJT,NGM,etf,20003.0,0.0018000001,0.52,3959.22,US,index,us_market,US,USD,0.18,6287055872.0,6287055900.0,964396800.0,iShares,Exchange Traded Fund,Small Growth,113260.0,113260.0,0.0864897,0.0468735,5.19699,4.990828
ISPY,BTS,etf,20003.0,0.0056,0.29,460567.75,US,index,us_market,US,USD,0.56,1154446592.0,1154446590.0,1702857600.0,ProShares,Exchange Traded Fund,Derivative Income,134621.0,134621.0,,,13.02277,1.3448
QQQG,NGM,etf,20012.0,0.0049,0.51,206033.06,US,index,us_market,US,USD,0.49,8701467.0,8701467.0,1724025600.0,Pacer,Exchange Traded Fund,Large Growth,4125.0,4125.0,,,14.66797,5.901885
QQQJ,NGM,etf,20012.0,0.0015,0.27,22259.04,US,index,us_market,US,USD,0.15,799808832.0,799808830.0,1602547200.0,Invesco,Exchange Traded Fund,Mid-Cap Growth,208946.0,208946.0,0.13919249,0.0414422,20.29773,18.943142
ROBT,NGM,etf,20008.0,0.0064999997,0.52,29515.17,US,index,us_market,US,USD,0.65,670921664.0,670921660.0,1519171200.0,First Trust,Exchange Traded Fund,Technology,74841.0,74841.0,0.0657658,-0.0136082005,15.15892,7.321465
GLCR,NGM,etf,20007.0,0.0095,0.0,1536.2,US,index,us_market,US,USD,0.95,798388.0,798388.0,1742947200.0,Teucrium,Exchange Traded Fund,Miscellaneous Region,515.0,515.0,,,0.060138203,13.318623
FTXL,NGM,etf,20006.0,0.006,0.0,124719.58,US,sector,us_market,US,USD,0.6,1320352768.0,1320352770.0,1474329600.0,First Trust,Exchange Traded Fund,Technology,322663.0,322663.0,0.3507936,0.2028881,48.59503,72.62991
BLCN,NGM,etf,20004.0,0.0068,7.71,40469.74,US,index,us_market,US,USD,0.68,36957636.0,36957636.0,1516060800.0,SRN Advisors,Exchange Traded Fund,Equity Digital Assets,8708.0,8708.0,0.0066929,-0.103579,-4.59791,-9.122669
QCLR,NGM,etf,20004.0,0.0025,0.0794,621544.44,US,index,us_market,US,USD,0.25,3125624.0,3125624.0,1629849600.0,Global X Funds,Exchange Traded Fund,Equity Hedged,2261.0,2261.0,0.1703801,,11.40722,-4.8855486
FTXO,NGM,etf,20003.0,0.006,0.0,48614.35,US,sector,us_market,US,USD,0.6,264501216.0,264501216.0,1474329600.0,First Trust,Exchange Traded Fund,Financial,61781.0,61781.0,0.1396151,0.1136724,21.30797,15.084732
QQQY,NGM,etf,20002.0,0.0101,0.09,0.0,US,index,us_market,US,USD,1.01,198294160.0,198294160.0,1694563200.0,Defiance ETFs LLC,Exchange Traded Fund,Trading--Miscellaneous,171176.0,171176.0,,,15.49695,-24.142479
QQQE,NGM,etf,20002.0,0.0034999999,0.33,111594.85,US,index,us_market,US,USD,0.35,1217172224.0,1217172220.0,1332288000.0,Direxion Funds,Exchange Traded Fund,Large Growth,224575.0,224575.0,0.1359787,0.0744835,14.60343,7.502091
QQCL.TO,TOR,etf,20002.0,0.0,0.1777,955125.44,Canada,index,ca_market,US,CAD,,292821248.0,292821248.0,1696896000.0,Global X Investments Canada Inc.,Exchange Traded Fund,,49714.0,49714.0,,,13.22473,-5.693263
QQJR-F.TO,TOR,etf,20002.0,0.0,2.3016,30511.59,Canada,index,ca_market,US,CAD,,2291899.0,2291899.0,1622073600.0,Invesco Canada Ltd,Exchange Traded Fund,,6.0,6.0,0.1226392,,17.12516,14.753235
QQMG,NGM,etf,20002.0,0.002,0.09,692275.44,US,index,us_market,US,USD,0.2,166566960.0,166566960.0,1635292800.0,Invesco,Exchange Traded Fund,Large Growth,36368.0,36368.0,0.2756984,,22.17532,18.40247
ZNQ.TO,TOR,etf,20002.0,0.0,0.2244,857408.4,Canada,index,ca_market,US,CAD,,,,1613001600.0,BMO Asset Management Inc,Exchange Traded Fund,,14600.0,14600.0,0.2775341,0.1568589,15.0191,10.552919
QQCE.TO,TOR,etf,20002.0,0.0,0.18129998,948466.2,Canada,index,ca_market,US,CAD,,806875136.0,806875140.0,1636934400.0,Invesco Canada Ltd,Exchange Traded Fund,,3751.0,3751.0,0.3073203,,16.31563,12.58086
HNDL,NGM,etf,20002.0,0.0095,0.32,157399.02,US,bond,us_market,US,USD,0.95,644390144.0,644390140.0,1516060800.0,Strategy Shares,Exchange Traded Fund,Moderately Conservative Allocation,73180.0,73180.0,0.0959737,0.0440059,10.62471,2.112031
QYLG,NGM,etf,20002.0,0.0034999999,0.148,622847.9,US,index,us_market,US,USD,0.35,129964360.0,129964360.0,1600387200.0,Global X Funds,Exchange Traded Fund,Derivative Income,54813.0,54813.0,0.2075429,0.1062557,15.37641,-5.51402
CAIQ,NGM,etf,20002.0,0.0074,0.0,0.0,US,index,us_market,US,USD,,,,,,,,124752.0,124752.0,,,,0.7117152
SRTY,PCX,etf,20030.0,0.0095,0.0,0.0,US,index,us_market,US,USD,0.95,80162496.0,80162496.0,1265673600.0,ProShares,Exchange Traded Fund,Trading--Inverse Equity,1745147.0,1745147.0,-0.3494885,-0.3070151,-40.58423,-47.166473
URTY,PCX,etf,20027.0,0.0095,0.91,3131.76,US,index,us_market,US,USD,0.95,364356992.0,364356992.0,1265673600.0,ProShares,Exchange Traded Fund,Trading--Leveraged Equity,1442178.0,1442178.0,0.0740559,-0.0820753,9.28741,15.7452345
IWD,PCX,etf,20016.0,0.0018000001,0.15,119692.19,US,index,us_market,US,USD,0.18,69816623104.0,69816623000.0,958953600.0,iShares,Exchange Traded Fund,Large Value,4364216.0,4364216.0,0.1367474,0.119011804,15.70619,14.51571
IWO,PCX,etf,20015.0,0.0023999999,0.3,3983.08,US,index,us_market,US,USD,0.24,13235059712.0,13235059700.0,964396800.0,iShares,Exchange Traded Fund,Small Growth,502970.0,502970.0,0.1256383,0.021285601,12.91588,10.836983
IWV,PCX,etf,20013.0,0.002,0.03,289245.56,US,index,us_market,US,USD,0.2,18293680128.0,18293680100.0,958953600.0,iShares,Exchange Traded Fund,Large Blend,249865.0,249865.0,0.19250259,0.1264512,16.91967,12.280094
IWF,PCX,etf,20012.0,0.0018000001,0.13,844081.56,US,index,us_market,US,USD,0.18,125986758656.0,125986759000.0,958953600.0,iShares,Exchange Traded Fund,Large Growth,1994413.0,1994413.0,0.2508525,0.13822271,18.3431,9.944773
RYLD,PCX,etf,20011.0,0.006,0.1122,3131.61,US,index,us_market,US,USD,0.6,1275901440.0,1275901440.0,1555545600.0,Global X Funds,Exchange Traded Fund,Derivative Income,802110.0,802110.0,0.047396597,0.0417556,5.75095,-6.7065897
IWN,PCX,etf,20009.0,0.0023999999,0.28,2403.68,US,index,us_market,US,USD,0.24,12256035840.0,12256035800.0,964396800.0,iShares,Exchange Traded Fund,Small Value,817580.0,817580.0,0.102538794,0.0868534,12.40505,17.011715
ITWO,BTS,etf,20008.0,0.0055,0.33,3131.77,US,index,us_market,US,USD,0.55,104992288.0,104992288.0,1725408000.0,ProShares,Exchange Traded Fund,Derivative Income,37841.0,37841.0,,,14.04644,3.4711838
IWMW,BTS,etf,20006.0,0.0039,0.03,3130.55,US,index,us_market,US,USD,0.39,34830880.0,34830880.0,1710374400.0,iShares,Exchange Traded Fund,Derivative Income,15618.0,15618.0,,,7.68931,-13.966852
RB,BTS,etf,20005.0,0.0058,0.0,0.0,US,index,us_market,US,USD,0.58,1092841.0,1092841.0,1750723200.0,ProShares,Exchange Traded Fund,Defined Outcome,1163.0,1163.0,,,0.0260715,11.4644165
MNZL,NGM,etf,20005.0,0.004,0.0,239373.64,US,index,us_market,US,USD,0.4,1546282.0,1546282.0,1763424000.0,Manzil,Exchange Traded Fund,Large Blend,1439.0,1439.0,,,0.0313069,5.3960323
IWY,PCX,etf,20005.0,0.002,0.28,1164544.2,US,index,us_market,US,USD,0.2,16198181888.0,16198181900.0,1253577600.0,iShares,Exchange Traded Fund,Large Growth,370347.0,370347.0,0.2668572,0.15167241,18.36257,10.479403
TWM,PCX,etf,20004.0,0.0095,0.0,0.0,US,commodity,us_market,US,USD,0.95,41673072.0,41673072.0,1169510400.0,ProShares,Exchange Traded Fund,Trading--Inverse Equity,506559.0,506559.0,-0.2073224,-0.17047001,-24.7449,-31.122326
VTHR,NGM,etf,20003.0,0.0007,0.04,288615.66,US,index,us_market,US,USD,0.07,5313980416.0,5313980400.0,1284940800.0,Vanguard,Exchange Traded Fund,Large Blend,50888.0,50888.0,0.1934326,0.1271235,17.05952,12.276279
IWS,PCX,etf,20003.0,0.0023,0.19,21887.67,US,index,us_market,US,USD,0.23,14332537856.0,14332537900.0,995328000.0,iShares,Exchange Traded Fund,Mid-Cap Value,558231.0,558231.0,0.107573606,0.100925,10.83464,12.284767
VONE,NGM,etf,20003.0,0.0007,0.03,355025.9,US,index,us_market,US,USD,0.07,10356771840.0,10356771800.0,1284940800.0,Vanguard,Exchange Traded Fund,Large Blend,95140.0,95140.0,0.1985456,0.13231769,17.28588,12.322533
IWP,PCX,etf,20003.0,0.0023,0.24,30056.83,US,index,us_market,US,USD,0.23,20509638656.0,20509638700.0,995328000.0,iShares,Exchange Traded Fund,Mid-Cap Growth,1181842.0,1181842.0,0.1349083,0.0537912,8.45701,-3.4747899
RWM,PCX,etf,20003.0,0.0095,0.0,0.0,US,index,us_market,US,USD,0.95,135350896.0,135350896.0,1169510400.0,ProShares,Exchange Traded Fund,Trading--Inverse Equity,20481855.0,20481855.0,-0.068450496,-0.051935002,-9.36487,-14.615387
IWMI,BTS,etf,20003.0,0.0068,0.02,3143.46,US,index,us_market,US,USD,0.68,452640448.0,452640448.0,1719187200.0,Neos Funds,Exchange Traded Fund,Derivative Income,278010.0,278010.0,,,15.22946,1.0795712
OMFL,BTS,etf,20002.0,0.0029,0.5,163514.81,US,index,us_market,US,USD,0.29,4635641344.0,4635641300.0,1510099200.0,Invesco,Exchange Traded Fund,Large Blend,253161.0,253161.0,0.105113804,0.09786569,13.65108,9.898388
UWM,PCX,etf,20002.0,0.0095,0.66,3131.75,US,index,us_market,US,USD,0.95,239922752.0,239922752.0,1169510400.0,ProShares,Exchange Traded Fund,Trading--Leveraged Equity,541226.0,541226.0,0.116116896,0.006268,13.55334,17.524147
ONEY,PCX,etf,20002.0,0.002,0.29,20766.78,US,index,us_market,US,USD,0.2,808314432.0,808314430.0,1449014400.0,State Street Investment Management,Exchange Traded Fund,Mid-Cap Value,23465.0,23465.0,0.0960255,0.1244416,7.63665,9.466362
IWL,PCX,etf,20002.0,0.0015,0.05,695361.7,US,index,us_market,US,USD,0.15,2029676288.0,2029676290.0,1253577600.0,iShares,Exchange Traded Fund,Large Blend,68483.0,68483.0,0.2229473,0.1457095,19.00197,13.380421
EQAL,PCX,etf,20002.0,0.002,0.31,20293.09,US,index,us_market,US,USD,0.2,687577216.0,687577220.0,1419292800.0,Invesco,Exchange Traded Fund,Mid-Cap Blend,29148.0,29148.0,0.0969557,0.0831337,10.90242,9.934163
ONEO,PCX,etf,20002.0,0.002,0.42,28400.89,US,index,us_market,US,USD,0.2,49160016.0,49160016.0,1448928000.0,State Street Investment Management,Exchange Traded Fund,Mid-Cap Blend,10613.0,10613.0,0.12714949,0.1087374,10.50263,10.115075
ONEV,PCX,etf,20002.0,0.002,0.25,20324.42,US,index,us_market,US,USD,0.2,555202304.0,555202300.0,1448928000.0,State Street Investment Management,Exchange Traded Fund,Mid-Cap Value,11921.0,11921.0,0.098000005,0.1066906,8.00605,6.962073
IWX,PCX,etf,20002.0,0.002,0.18,265205.0,US,index,us_market,US,USD,0.2,3539613184.0,3539613180.0,1253577600.0,iShares,Exchange Traded Fund,Large Value,258447.0,258447.0,0.1513033,0.12768039,18.22509,15.870547
SMMD,BTS,etf,20001.0,0.0015,0.08,6187.91,US,index,us_market,US,USD,0.15,2199267072.0,2199267070.0,1499299200.0,iShares,Exchange Traded Fund,Small Blend,346936.0,346936.0,0.1166008,0.0719829,11.83549,12.839365
RSSX.NE,NEO,etf,20001.0,0.0,0.0,3130.61,Canada,index,ca_market,US,CAD,,34839432.0,34839432.0,1730851200.0,Global X Investments Canada Inc.,Exchange Traded Fund,,,,,,,13.233042
RINT,NGM,etf,20001.0,0.0049,0.0,61948.47,US,index,us_market,US,USD,0.49,110844800.0,110844800.0,1747094400.0,Russell Investment Management Limited,Exchange Traded Fund,Foreign Large Blend,12415.0,12415.0,,,0.049597804,21.34204
INVN,PCX,etf,20001.0,0.0055,0.0,13815.73,US,index,us_market,US,USD,0.55,15151843.0,15151843.0,1736121600.0,Alger,Exchange Traded Fund,Mid-Cap Blend,3403.0,3403.0,,,-0.11371741,-6.9915175
RGLO,NGM,etf,20001.0,0.0049,0.0,209038.7,US,index,us_market,US,USD,0.49,260496208.0,260496208.0,1748476800.0,Russell Investment Management Limited,Exchange Traded Fund,Global Large-Stock Blend,26936.0,26936.0,,,0.027843101,19.864868
RDTY,NGM,etf,20001.0,0.0173,0.0,0.0,US,index,us_market,US,USD,1.73,9813973.0,9813973.0,1741132800.0,YieldMax ETFs,Exchange Traded Fund,Derivative Income,8515.0,8515.0,,,0.0556417,-17.813814
KJUL,BTS,etf,20001.0,0.007900001,0.0,3130.55,US,index,us_market,US,USD,0.79,155924688.0,155924688.0,1593475200.0,Innovator ETFs,Exchange Traded Fund,Defined Outcome,15530.0,15530.0,0.0753448,0.0433704,8.23716,7.6437354
RSSL,PCX,etf,20001.0,0.0008,0.1342,3130.61,US,index,us_market,US,USD,0.08,1350651136.0,1350651140.0,1717459200.0,Global X Funds,Exchange Traded Fund,Small Blend,30080.0,30080.0,,,12.76464,14.579952
RYLG,PCX,etf,20001.0,0.0034999999,0.96849996,3131.5,US,index,us_market,US,USD,0.35,7970577.0,7970577.0,1664841600.0,Global X Funds,Exchange Traded Fund,Derivative Income,3785.0,3785.0,0.0810188,,9.32021,-0.8822501
GVUS,PCX,etf,20001.0,0.0011999999,0.11,120759.18,US,index,us_market,US,USD,0.12,405236608.0,405236608.0,1701129600.0,Goldman Sachs,Exchange Traded Fund,Large Value,12351.0,12351.0,,,15.70267,14.175903
RIRA.TO,TOR,etf,20001.0,0.0,0.4449,27204.55,Canada,index,ca_market,US,CAD,,136434240.0,136434240.0,1579651200.0,Russell Investments Canada Limited,Exchange Traded Fund,,1229.0,1229.0,0.0773463,0.0699719,9.70534,8.356237
RIIN.TO,TOR,etf,20001.0,0.0,0.65879995,40681.09,Canada,index,ca_market,US,CAD,,1267757696.0,1267757700.0,1579651200.0,Russell Investments Canada Limited,Exchange Traded Fund,,7499.0,7499.0,0.1304387,0.1172503,14.21824,7.780707
CPRA,PCX,etf,20001.0,0.0069,0.0,0.0,US,index,us_market,US,USD,0.69,7303960.0,7303960.0,1743465600.0,Calamos,Exchange Traded Fund,Defined Outcome,790.0,790.0,,,0.0053129,7.4463367
GGUS,PCX,etf,20001.0,0.0011999999,0.45,630391.06,US,index,us_market,US,USD,0.12,397713600.0,397713600.0,1701129600.0,Goldman Sachs,Exchange Traded Fund,Large Growth,19258.0,19258.0,,,17.1953,10.537851
RUSC,NGM,etf,20001.0,0.0064,0.0,2734.49,US,index,us_market,US,USD,0.64,43959412.0,43959412.0,1747094400.0,Russell Investment Management Limited,Exchange Traded Fund,Small Blend,5271.0,5271.0,,,0.0697026,25.211573
